"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"440",14.354286,14.364643,13.793214,13.948929,651086800,11.890315
"441",13.825714,13.888929,13.613571,13.618571,547640800,11.608711
"442",13.584643,13.665714,13.3275,13.378571,669099200,11.404136
"443",13.3775,13.635714,12.651429,13.303571,1233677200,11.3402
"444",13.137857,13.565,12.867857,13.508929,786469600,11.515252
"445",13.333214,13.742143,13.278571,13.4775,812582400,11.488462
"446",13.420714,13.490714,13.160357,13.207143,535458000,11.258004
"447",13.538929,13.886071,13.5075,13.886071,442514800,11.836736
"448",14.020357,14.399286,13.982143,14.296071,605687600,12.186228
"449",14.547857,14.616071,14.290714,14.363929,622286000,12.244068
"450",14.463571,14.586786,14.3875,14.586786,426185200,12.434037
"451",14.886786,15.071429,14.831071,15.071429,573367200,12.847156
"452",15.062143,15.239286,14.855,14.999643,686044800,12.785959
"453",15.062857,15.171786,14.856786,15.08,881602400,12.854461
"454",14.333929,14.586429,14.207143,14.236429,1104059600,12.135386
"455",14.285714,14.298214,14.078929,14.118214,549270400,12.034619
"456",14.217857,14.255,13.955357,14.031071,621244400,11.960337
"457",14.149286,14.517857,14.121429,14.491786,502138000,12.353057
"458",14.465357,14.519643,14.192143,14.206071,430427200,12.10951
"459",14.348571,14.376786,14.041071,14.307143,456304800,12.195662
"460",14.555714,14.607143,14.353214,14.453214,494664800,12.320179
"461",14.392857,14.5125,14.375357,14.4625,322842800,12.328094
"462",14.372143,14.618929,14.323214,14.456429,385501200,12.322917
"463",14.193214,14.267857,14.043571,14.161071,531790000,12.071148
"464",14.288929,14.301429,14.111071,14.193214,327350800,12.098546
"465",14.2525,14.407143,14.12,14.395357,441386400,12.270859
"466",14.358214,14.408571,14.255714,14.294286,302229200,12.184706
"467",14.2825,14.285714,14.1475,14.276071,270275600,12.16918
"468",14.364643,14.571429,14.341429,14.508214,400442000,12.367061
"469",14.1775,14.3175,14.079643,14.117143,558684000,12.033705
"470",14.179643,14.186071,13.648214,13.757857,744752400,11.727444
"471",13.8075,13.882143,13.580714,13.736429,653786000,11.70918
"472",13.697143,13.758929,13.507143,13.545,432905200,11.546001
"473",13.6,13.910714,13.551786,13.886786,430810800,11.837343
"474",13.901786,13.969286,13.725714,13.741786,349210400,11.713742
"475",13.713571,13.735,13.410714,13.478929,479900400,11.489679
"476",13.532857,13.571071,13.388571,13.390714,371938000,11.414487
"477",13.228571,13.274286,13.068214,13.178929,447980400,11.233953
"478",13.250714,13.4975,13.247857,13.446786,409021200,11.46228
"479",13.375357,13.422857,13.102857,13.106786,428271200,11.17246
"480",13.157857,13.255357,12.975714,12.984643,254760800,11.068342
"481",13.298214,13.454286,13.226071,13.432857,346413200,11.450405
"482",13.422857,13.529643,13.221429,13.328571,375855200,11.361512
"483",13.6175,13.652857,13.510714,13.65,405938400,11.635501
"484",13.662143,13.892857,13.598214,13.854643,387181200,11.809941
"485",13.9225,14.058214,13.877857,13.917857,379055600,11.863832
"486",14.053214,14.1575,13.9425,14.036071,357210000,11.964601
"487",14.018214,14.093929,13.906429,13.9625,283598000,11.901883
"488",13.926071,13.962143,13.812857,13.896071,304746400,11.845258
"489",13.980357,14.125,13.936786,13.952143,376356400,11.893058
"490",14.030357,14.072857,13.965357,14.057857,296993200,11.983169
"491",13.988571,14.067857,13.908929,13.994286,301067200,11.92898
"492",14.035714,14.121429,13.825,13.886071,338928800,11.836736
"493",13.810714,13.835,13.488571,13.578214,406887600,11.57431
"494",13.690357,13.705,13.511071,13.533571,256200000,11.536258
"495",13.584286,13.719643,13.556071,13.607857,421478400,11.599582
"496",13.659643,13.744643,13.588571,13.650357,235530400,11.635809
"497",13.848571,14.146429,13.830714,14.141071,337215200,12.054101
"498",14.1675,14.189286,14.000357,14.158929,262948000,12.069323
"499",14.178571,14.254643,14.146429,14.233929,202358800,12.133252
"500",14.274643,14.413929,14.2675,14.404643,269399200,12.278773
"501",14.396429,14.610357,14.393571,14.518929,265076000,12.376196
"502",14.531786,14.580357,14.333571,14.38,228662000,12.257769
"503",14.407143,14.4875,14.303929,14.468571,215978000,12.333271
"504",14.411071,14.51,14.410357,14.464286,179662000,12.329615
"505",14.621429,14.732143,14.607143,14.686786,302220800,12.519279
"506",14.642857,14.81,14.617143,14.765714,260022000,12.586558
"507",14.819643,14.948214,14.738214,14.929643,271269600,12.726295
"508",14.991786,15.098214,14.972143,15.085714,318292800,12.859332
"509",15.196429,15.276786,15.048214,15.061786,394024400,12.838932
"510",15.211071,15.214286,15.053571,15.115714,258196400,12.884906
"511",15.095714,15.101786,14.975357,15.091071,215084800,12.863895
"512",15.081429,15.103571,14.955357,15.049643,212587200,12.828584
"513",14.989286,15.016071,14.952143,14.993214,226021600,12.780486
"514",15.15,15.213929,15.105714,15.167857,242897200,12.929352
"515",15.248571,15.338214,15.225,15.325357,276791200,13.063608
"516",15.3625,15.406071,15.2325,15.276786,261738400,13.022205
"517",15.2675,15.267857,14.991071,15.010714,413974400,12.795397
"518",15.095357,15.301786,15.082143,15.264643,306062400,13.011859
"519",15.182143,15.182143,14.983929,15.014643,547638000,12.798751
"520",16.23,16.230356,15.8475,15.952143,958314000,13.597892
"521",16.012857,16.028214,15.826429,15.879643,323985200,13.536092
"522",15.869286,16.017143,15.848929,15.974286,299709200,13.616767
"523",15.918214,16.210714,15.906786,16.178928,379341200,13.791208
"524",16.27107,16.365713,16.18107,16.302856,391683600,13.896843
"525",16.371786,16.3925,16.269644,16.2925,270046000,13.888023
"526",16.282143,16.327499,16.213572,16.254286,186796400,13.855441
"527",16.332144,16.428572,16.27,16.417143,286599600,13.994267
"528",16.370714,16.606428,16.364286,16.570356,249412800,14.124866
"529",16.616072,16.776787,16.592142,16.743929,316223600,14.27282
"530",16.803572,17.028214,16.775,17.024286,407890000,14.511806
"531",17.17,17.741072,17.162857,17.613214,884214800,15.013815
"532",17.534286,17.772142,17.448214,17.622143,631302000,15.021428
"533",17.840357,17.993929,17.753214,17.950001,517216000,15.300904
"534",18.023571,18.19857,17.928572,18.195,460398400,15.509744
"535",18.366428,18.79607,17.746071,17.77393,1506120000,15.150814
"536",17.553572,18.031786,17.379642,17.936071,944552000,15.289034
"537",17.968214,18.134644,17.867857,17.932858,535805200,15.286287
"538",18.102858,18.387501,18.004286,18.387501,605595200,15.673834
"539",18.324286,18.410357,18.18107,18.322857,483302400,15.61873
"540",18.395714,18.493929,18.196428,18.442499,568027600,15.720711
"541",18.559643,18.674999,18.522858,18.657499,415072000,15.903989
"542",18.618214,18.875,18.438572,18.777143,547582000,16.005974
"543",18.855715,19.121786,18.780357,19.121786,600387200,16.299755
"544",19.341429,19.557501,19.132143,19.372856,952011200,16.513767
"545",19.577499,19.57893,19.241785,19.445356,683270000,16.575567
"546",19.437143,19.52857,19.375713,19.470715,431712400,16.597189
"547",19.479286,19.552856,18.785713,19.04143,809124400,16.231253
"548",18.702143,19.060356,18.436428,18.937857,810238800,16.142967
"549",19.171429,19.206429,18.689285,18.953215,798520800,16.156061
"550",19.096071,19.3925,19.004286,19.356787,516457200,16.500078
"551",19.436071,19.562143,19.396786,19.470358,418919200,16.596882
"552",19.606428,19.714287,19.535713,19.714287,407282400,16.804815
"553",19.912144,20.292143,19.848213,20.289286,690855200,17.294952
"554",20.644644,21.24,20.549999,21.056429,1418844000,17.948877
"555",21.414642,21.428928,20.6625,20.912857,1159718000,17.82649
"556",20.882856,21.042856,20.642857,20.913214,825487600,17.826799
"557",21.370358,21.491785,21.0375,21.467857,901236000,18.299585
"558",21.411072,21.674999,21.124287,21.64143,816662000,18.447536
"559",21.526428,21.773214,21.47893,21.517857,644042000,18.342205
"560",21.349285,21.589287,21.268929,21.405001,623870800,18.246
"561",21.446072,21.492857,21.228571,21.2875,430488800,18.145844
"562",21.42107,21.683929,21.259287,21.677856,595742000,18.47859
"563",21.649286,22.01,21.645,21.945715,607129600,18.706919
"564",22.084999,22.194643,21.796785,22.057858,655460400,18.802507
"565",21.885,22.02,21.686787,21.780714,608238400,18.566265
"566",21.741785,21.805714,21.355,21.4125,731038000,18.252394
"567",21.493929,22.098928,21.442142,22.093929,598351600,18.833252
"568",22.40357,22.57893,22.2325,22.475714,834559600,19.158701
"569",22.298214,22.352142,22.035713,22.296785,572980800,19.006178
"570",22.392143,22.66643,22.264286,22.63143,641298000,19.291439
"571",22.361786,22.851429,22.332144,22.7225,597536800,19.369062
"572",22.854643,23,22.357143,22.444286,889725200,19.131914
"573",22.72143,22.745358,22.262142,22.364286,696614800,19.063717
"574",22.321428,22.547501,22.160713,22.241785,614336800,18.959299
"575",22.289642,22.310715,21.553928,21.615356,859644800,18.425316
"576",21.787857,21.795713,20.651787,20.718929,1050786800,17.661184
"577",20.67643,21.785713,20.425358,21.775,1025528000,18.561399
"578",21.918571,22.151787,21.525356,21.726429,954531200,18.520002
"579",21.436428,21.5975,20.875713,20.98,834719200,17.88373
"580",21.120714,21.236429,20.372143,20.463572,1030985200,17.443508
"581",20.378929,20.595358,19.879286,20.417856,966529200,17.404547
"582",20.093214,20.274643,19.821428,20.01,1076149200,17.056883
"583",21.987143,22.071428,21.642857,21.785713,905777600,18.570534
"584",21.938213,21.953215,21.504642,21.703571,536068400,18.500511
"585",21.609644,21.649286,21.446428,21.535713,406722400,18.357428
"586",21.35,21.371429,20.821428,20.856428,506144800,17.778393
"587",20.889286,21.312857,20.758215,20.790358,610999200,17.722073
"588",20.722857,20.978571,20.673571,20.927856,427389200,17.839281
"589",21.089287,21.121429,20.725,20.779285,390549600,17.712631
"590",20.610001,20.655714,20.184643,20.1875,529992400,17.208185
"591",20.053572,20.456072,20.043928,20.338572,460118400,17.336962
"592",20.342142,20.410713,19.954643,20.292143,497252000,17.297388
"593",20.132143,20.499287,20.030357,20.327856,480704000,17.327829
"594",20.520714,20.567142,20.30143,20.375713,333200000,17.36862
"595",20.178572,20.516787,20.155357,20.239643,399546000,17.25263
"596",20.091785,20.268213,19.914286,19.936428,352626400,16.994169
"597",20.051786,20.115,19.705357,19.756071,476336000,16.840424
"598",19.7875,19.888929,19.322857,19.502857,560896000,16.624584
"599",19.475357,19.553572,18.932858,18.932858,717220000,16.138706
"600",19.07,19.407499,18.649286,18.942142,732292400,16.146618
"601",19.089287,20.055,19.073214,20.045713,631106000,17.08732
"602",20.34107,20.495714,19.735001,19.891787,694870400,16.956114
"603",19.910713,20.457144,19.758215,20.377144,584897600,17.369843
"604",20.566786,20.589287,20.043928,20.190001,496230000,17.210316
"605",20.163929,20.208929,19.945356,20.081785,328507200,17.118073
"606",20.389286,20.5,20.189644,20.438213,380508800,17.421894
"607",20.328571,20.713928,20.234285,20.684643,529429600,17.63196
"608",20.740713,20.767857,20.409286,20.633215,491674400,17.588118
"609",20.327143,20.451786,20.018572,20.035357,520987600,17.078503
"610",20.053572,20.267857,19.589287,20.153214,556995600,17.178955
"611",20.045357,20.231071,19.940357,20.10107,388214400,17.134508
"612",20.2775,20.494642,20.196428,20.409286,401455600,17.397242
"613",20.6175,20.61857,20.375,20.418571,379766800,17.405157
"614",20.414286,20.735001,20.321428,20.725714,347516400,17.666967
"615",20.99,21.017857,20.379642,20.39893,591264800,17.388416
"616",20.51643,20.593571,20.239286,20.577143,435380400,17.540327
"617",20.518572,20.66,20.370714,20.434286,293580000,17.418545
"618",20.401428,20.482143,20.259287,20.411785,345573200,17.399372
"619",20.392857,20.522142,20.34107,20.504642,335255200,17.478523
"620",20.39143,20.996071,20.370358,20.920713,440412000,17.833185
"621",20.835714,21.071428,20.825001,20.97893,361404400,17.882814
"622",21.0075,21.044643,20.742857,20.919287,358943200,17.831976
"623",20.908571,21.007856,20.622856,20.631071,326351200,17.586294
"624",20.68,20.7925,20.550714,20.789286,284471600,17.721165
"625",20.617857,20.707144,20.370358,20.384644,304382400,17.376238
"626",20.404642,20.5175,20.261786,20.429644,276536400,17.414595
"627",20.535713,20.597857,20.425714,20.517857,202997200,17.48979
"628",20.416786,20.5,20.200357,20.323214,282836400,17.323875
"629",20.642857,20.857143,20.508928,20.857143,421500800,17.779005
"630",20.883215,21.195356,20.842857,21.161428,400092000,18.038378
"631",21.245714,21.428572,21.214287,21.407499,241712800,18.248137
"632",21.44857,21.940714,21.416071,21.783571,484383200,18.568701
"633",21.681786,21.73,21.485001,21.638571,418930400,18.445108
"634",21.617857,21.924999,21.575357,21.924643,379405600,18.688957
"635",22.070356,22.138214,21.618214,21.721786,511957600,18.516039
"636",21.647142,21.702143,21.329287,21.586786,469322000,18.400961
"637",21.437143,21.5525,21.167143,21.389286,428041600,18.232611
"638",21.53393,21.685356,21.428572,21.606071,311427200,18.417406
"639",21.611429,21.843571,21.607857,21.675358,301260400,18.476465
"640",21.813929,21.839287,21.541071,21.67643,293624800,18.477375
"641",21.663929,21.726429,21.555714,21.652143,252700000,18.456675
"642",21.831429,21.976786,21.642857,21.940001,436861600,18.702049
"643",21.893929,21.944286,21.560715,21.582144,397471200,18.397007
"644",21.228571,21.639286,20.989643,21.565357,487975600,18.382696
"645",21.692142,21.774286,21.375357,21.46143,565132400,18.294106
"646",20.51643,20.742857,20.357143,20.534643,877312800,17.504097
"647",20.705713,20.728571,20.370001,20.531429,406632800,17.501362
"648",20.536072,20.922501,20.413929,20.898571,403936400,17.814314
"649",21.104286,21.408571,20.99357,21.251072,379142400,18.114794
"650",21.543928,21.84643,21.525715,21.812857,462327600,18.593664
"651",21.996786,22.014286,21.535713,21.671785,384501600,18.473412
"652",21.530001,21.810356,21.4375,21.706785,332158400,18.503256
"653",21.915358,22.070715,21.841429,21.989286,344920800,18.744057
"654",22.04607,22.316786,21.973572,22.233929,302103200,18.9526
"655",22.241785,22.321428,22.072857,22.175358,290446800,18.902668
"656",22.121071,22.281429,22.039286,22.137857,244706000,18.870701
"657",22.066071,22.204643,22.064285,22.168928,221642400,18.978321
"658",22.096786,22.205713,22.09643,22.203571,194938800,19.007984
"659",22.263929,22.5,22.258928,22.5,278832400,19.261745
"660",22.566786,22.807501,22.5075,22.560356,340169200,19.313417
"661",22.546429,22.642857,22.419643,22.529642,257342400,19.287125
"662",22.543215,22.741428,22.517857,22.726429,254534000,19.455587
"663",22.857143,23.149643,22.814644,23.146786,442761200,19.815451
"664",23.214643,23.755358,23.210714,23.755358,613384800,20.336433
"665",23.957857,24.102858,23.22607,23.430714,812719600,20.058516
"666",23.372143,23.892857,23.146786,23.888214,565322800,20.450171
"667",23.789642,23.924999,23.612499,23.665358,420128800,20.259382
"668",23.553928,23.91,23.4125,23.686428,437340400,20.277422
"669",24.285357,24.316786,24.055,24.13143,427008400,20.658375
"670",24.106428,24.146429,23.952499,24.1,267416800,20.631474
"671",24.116072,24.202499,24.021429,24.0525,202806800,20.590813
"672",23.951429,23.983929,23.673214,23.709642,302699600,20.297302
"673",23.830357,23.878571,23.473213,23.758572,338321200,20.339182
"674",23.777143,24.112143,23.732143,24.106071,367892000,20.636671
"675",24.127501,24.155357,23.914286,23.936787,336375200,20.491747
"676",24.041786,24.224644,23.957144,24.1525,391196400,20.67642
"677",24.21607,24.374287,24.134644,24.30143,329666400,20.803915
"678",24.301786,24.403214,23.646429,23.669287,487998000,20.262745
"679",23.753929,23.932142,23.446428,23.592501,503983200,20.197012
"680",23.816071,23.924999,23.428572,23.92107,712233200,20.478296
"681",24.191786,24.482143,24.098928,24.392143,598360000,20.881575
"682",24.64143,24.892143,24.567499,24.688572,600474000,21.135338
"683",24.976786,24.992857,24.807501,24.992144,398031200,21.395218
"684",24.995714,25.083214,24.872143,25.068214,373503200,21.460337
"685",25.009287,25.1425,24.984644,25.075001,326874800,21.466156
"686",24.969999,25.002144,24.772142,24.953571,336568400,21.3622
"687",25.086071,25.18107,24.977142,25.003214,571589200,21.404694
"688",24.530714,24.825714,24.392857,24.67107,639766400,21.120352
"689",24.580713,24.742144,24.035713,24.055,518789600,20.592947
"690",23.883572,24.024643,23.614286,23.75643,576503200,20.337347
"691",23.724644,24.363214,23.583929,24.332857,594090000,20.83082
"692",24.241072,24.325357,23.8125,23.825001,535110800,20.396053
"693",23.969999,24.169643,23.446428,23.549643,543594800,20.160326
"694",23.63607,23.798214,23.237499,23.618214,627992400,20.219032
"695",23.745001,23.995001,23.665358,23.980356,424281200,20.529051
"696",23.973213,24.080357,23.769644,23.814285,370725600,20.386873
"697",23.757143,23.785713,23.26,23.306786,594006000,19.952417
"698",23.102858,23.127144,22.718214,22.791786,637994000,19.511543
"699",22.808929,22.874643,22.269644,22.708929,838597200,19.440609
"700",22.847857,23.035,22.75,22.889643,510356000,19.59531
"701",23.089287,23.114286,22.432142,22.432142,546081200,19.203659
"702",22.484285,22.692142,22.332144,22.489643,460014800,19.252882
"703",22.583929,22.683214,22.280357,22.67,432502000,19.407284
"704",22.691786,23.225,22.535713,23.206785,549771600,19.866814
"705",23.173929,23.313929,23,23.021786,389037600,19.708437
